Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
203,1771236720565,4,4,4,4,4,4,4,4,4,4,4,4,4,4,58.721649169921875,61.45956802368164,61.296875,65.203125,59.76802444458008,60.852054595947266,60.67136001586914,61.265892028808594,62.55358123779297,61.11235046386719,59.18291091918945,60.10688400268555,14.285715103149414,5.263157844543457,4.761904716491699,4.761904716491699,0,5,10,9.523809432983398,33.333335876464844,15.000000953674316,15.000000953674316,20,10,4.761904716491699,18.694080352783203,38654705664,0,20213776384,0
204,1771236720768,4,4,4,4,4,4,4,4,4,4,4,4,4,4,58.721649169921875,61.45956802368164,61.296875,65.203125,59.76802444458008,60.852054595947266,60.67136001586914,61.265892028808594,62.55358123779297,61.11235046386719,59.18291091918945,60.10688400268555,20,10,0,0,0,0,23.809524536132813,0,25,33.333335876464844,15.789472579956055,10.526315689086914,10.526315689086914,0,66.82594299316406,38654705664,0,20226015232,0
201,1771236720973,4,4,4,4,4,4,4,4,4,4,4,4,4,4,58.721649169921875,61.45956802368164,61.296875,65.203125,59.76802444458008,60.852054595947266,60.67136001586914,61.265892028808594,62.55358123779297,61.11235046386719,59.18291091918945,60.10688400268555,9.523809432983398,4.761904716491699,9.523809432983398,5,5,4.761904716491699,0,5,15.000000953674316,5,25,20,15.000000953674316,4.761904716491699,66.82594299316406,38654705664,0,20224622592,0
199,1771236721174,4,4,4,4,4,4,4,4,4,4,4,4,4,4,58.721649169921875,61.45956802368164,61.296875,65.203125,59.76802444458008,60.852054595947266,60.67136001586914,61.265892028808594,62.55358123779297,61.11235046386719,59.18291091918945,60.10688400268555,10.526315689086914,10,0,5,5,4.761904716491699,5,4.761904716491699,35,10.526315689086914,5.263157844543457,15.000000953674316,10.526315689086914,0,66.82594299316406,38654705664,0,20229849088,0
200,1771236721374,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60.9454231262207,62.82353973388672,63.140625,66.828125,63.49397659301758,65.5502700805664,63.261207580566406,63.06455993652344,63.977989196777344,62.866607666015625,60.67418670654297,60.85430145263672,10,5.263157844543457,5,0,10,0,5,0,15.789472579956055,20,21.052631378173828,10,10,5,66.82594299316406,38654705664,0,20222623744,0
204,1771236721575,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60.9454231262207,62.82353973388672,63.140625,66.828125,63.49397659301758,65.5502700805664,63.261207580566406,63.06455993652344,63.977989196777344,62.866607666015625,60.67418670654297,60.85430145263672,10,5,5,9.523809432983398,4.761904716491699,5,0,0,15.000000953674316,30.000001907348633,10,20,10,5,66.82594299316406,38654705664,0,20201701376,0
204,1771236721780,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60.9454231262207,62.82353973388672,63.140625,66.828125,63.49397659301758,65.5502700805664,63.261207580566406,63.06455993652344,63.977989196777344,62.866607666015625,60.67418670654297,60.85430145263672,14.285715103149414,5,0,0,0,4.761904716491699,9.090909004211426,4.761904716491699,33.333335876464844,23.809524536132813,19.047618865966797,20,15.000000953674316,0,93.62200927734375,38654705664,0,20204191744,0
201,1771236721985,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60.9454231262207,62.82353973388672,63.140625,66.828125,63.49397659301758,65.5502700805664,63.261207580566406,63.06455993652344,63.977989196777344,62.866607666015625,60.67418670654297,60.85430145263672,5.263157844543457,9.523809432983398,4.761904716491699,5,4.761904716491699,0,0,4.761904716491699,5.263157844543457,35,15.789472579956055,10.526315689086914,10,4.761904716491699,93.62200927734375,38654705664,0,20206010368,0
200,1771236722187,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60.9454231262207,62.82353973388672,63.140625,66.828125,63.49397659301758,65.5502700805664,63.261207580566406,63.06455993652344,63.977989196777344,62.866607666015625,60.67418670654297,60.85430145263672,14.285715103149414,5.263157844543457,5,0,5.263157844543457,4.761904716491699,4.761904716491699,0,38.095237731933594,10,15.000000953674316,15.000000953674316,10.526315689086914,5,93.62200927734375,38654705664,0,20208779264,0
203,1771236722388,4,4,4,4,4,4,4,4,4,4,4,4,4,4,63.15446090698242,64.56651306152344,65.234375,69.140625,64.08281707763672,65.84857940673828,65.7249984741211,64.69430541992188,65.65374755859375,64.57047271728516,61.8997688293457,62.15519332885742,15.000000953674316,9.523809432983398,0,4.761904716491699,0,0,5,5,26.3157901763916,10.526315689086914,21.052631378173828,15.000000953674316,10,5,93.62200927734375,38654705664,0,20206354432,0
200,1771236722591,4,4,4,4,4,4,4,4,4,4,4,4,4,4,63.15446090698242,64.56651306152344,65.234375,69.140625,64.08281707763672,65.84857940673828,65.7249984741211,64.69430541992188,65.65374755859375,64.57047271728516,61.8997688293457,62.15519332885742,10.526315689086914,10,4.761904716491699,5,4.761904716491699,0,5,4.761904716491699,23.809524536132813,10.526315689086914,9.523809432983398,25,20,0,93.62200927734375,38654705664,0,20187545600,0
202,1771236722792,4,4,4,4,4,4,4,4,4,4,4,4,4,4,63.15446090698242,64.56651306152344,65.234375,69.140625,64.08281707763672,65.84857940673828,65.7249984741211,64.69430541992188,65.65374755859375,64.57047271728516,61.8997688293457,62.15519332885742,14.285715103149414,5.263157844543457,5,0,5,4.761904716491699,0,5,26.3157901763916,10.526315689086914,26.3157901763916,15.789472579956055,10,5,93.92552947998047,38654705664,0,20193132544,0
204,1771236722994,4,4,4,4,4,4,4,4,4,4,4,4,4,4,63.15446090698242,64.56651306152344,65.234375,69.140625,64.08281707763672,65.84857940673828,65.7249984741211,64.69430541992188,65.65374755859375,64.57047271728516,61.8997688293457,62.15519332885742,5.263157844543457,9.523809432983398,0,0,0,4.761904716491699,5,0,10,15.000000953674316,35,20,10.526315689086914,9.523809432983398,93.92552947998047,38654705664,0,20187136000,0
203,1771236723199,4,4,4,4,4,4,4,4,4,4,4,4,4,4,63.15446090698242,64.56651306152344,65.234375,69.140625,64.08281707763672,65.84857940673828,65.7249984741211,64.69430541992188,65.65374755859375,64.57047271728516,61.8997688293457,62.15519332885742,15.000000953674316,5,0,9.523809432983398,0,0,4.761904716491699,0,15.789472579956055,30.000001907348633,9.523809432983398,25,10,0,93.92552947998047,38654705664,0,20195196928,0
201,1771236723403,4,4,4,4,4,4,4,4,4,4,4,4,4,4,63.38607406616211,66.85421752929688,66.609375,70.984375,65.19795989990234,66.44513702392578,65.46330261230469,67.23377990722656,68.64179229736328,66.72425079345703,63.43489074707031,63.847713470458984,14.285715103149414,10,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,5,9.523809432983398,15.000000953674316,23.809524536132813,21.052631378173828,10,25,4.761904716491699,93.92552947998047,38654705664,0,20195196928,0
201,1771236723605,4,4,4,4,4,4,4,4,4,4,4,4,4,4,63.38607406616211,66.85421752929688,66.609375,70.984375,65.19795989990234,66.44513702392578,65.46330261230469,67.23377990722656,68.64179229736328,66.72425079345703,63.43489074707031,63.847713470458984,5.263157844543457,5,5,0,4.761904716491699,5,5,0,10.526315689086914,20,28.571430206298828,23.809524536132813,10,0,93.92552947998047,38654705664,0,20184219648,0
