Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
203,1771260732271,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10.526315689086914,0,0,0,0,14.285715103149414,0,10.526315689086914,10,40,5.263157844543457,0,0,102.87849426269531,38654705664,0,22319759360,0
200,1771260732475,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.39116668701172,74.27594757080078,73.296875,78.359375,72.08100891113281,72.93836212158203,73.5854263305664,74.80773162841797,76.20911407470703,74.28976440429688,70.2465591430664,70.46507263183594,30.000001907348633,20,0,0,0,4.545454502105713,10,9.523809432983398,15.000000953674316,15.789472579956055,30.000001907348633,20,23.809524536132813,0,102.87849426269531,38654705664,0,22275883008,0
204,1771260732675,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.39116668701172,74.27594757080078,73.296875,78.359375,72.08100891113281,72.93836212158203,73.5854263305664,74.80773162841797,76.20911407470703,74.28976440429688,70.2465591430664,70.46507263183594,25,23.809524536132813,0,5,0,0,15.000000953674316,9.523809432983398,36.842105865478516,15.789472579956055,10.526315689086914,15.000000953674316,10,5,102.87849426269531,38654705664,0,22260301824,0
203,1771260732880,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.39116668701172,74.27594757080078,73.296875,78.359375,72.08100891113281,72.93836212158203,73.5854263305664,74.80773162841797,76.20911407470703,74.28976440429688,70.2465591430664,70.46507263183594,25,19.047618865966797,0,0,0,0,10.526315689086914,5,35,20,20,10,10,5,103.48104858398438,38654705664,0,22243033088,0
202,1771260733083,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.39116668701172,74.27594757080078,73.296875,78.359375,72.08100891113281,72.93836212158203,73.5854263305664,74.80773162841797,76.20911407470703,74.28976440429688,70.2465591430664,70.46507263183594,26.3157901763916,16.666667938232422,5,0,9.523809432983398,0,14.285715103149414,5,25,19.047618865966797,20,20,21.052631378173828,4.761904716491699,103.48104858398438,38654705664,0,22207348736,0
201,1771260733286,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.39116668701172,74.27594757080078,73.296875,78.359375,72.08100891113281,72.93836212158203,73.5854263305664,74.80773162841797,76.20911407470703,74.28976440429688,70.2465591430664,70.46507263183594,23.809524536132813,19.047618865966797,5,9.090909004211426,0,4.761904716491699,10,5,25,15.789472579956055,19.047618865966797,21.052631378173828,15.000000953674316,4.761904716491699,103.48104858398438,38654705664,0,22169780224,0
200,1771260733488,4,4,4,4,4,4,4,4,4,4,4,4,4,4,72.4951400756836,74.9240493774414,73.296875,78.828125,74.90311431884766,76.28150177001953,74.65862274169922,75.4376220703125,76.43611145019531,75.08316802978516,72.49427795410156,72.75155639648438,25,15.000000953674316,0,0,0,0,5,4.761904716491699,20,15.000000953674316,20,25,15.789472579956055,5.263157844543457,103.48104858398438,38654705664,0,22395863040,0
202,1771260733688,4,4,4,4,4,4,4,4,4,4,4,4,4,4,72.4951400756836,74.9240493774414,73.296875,78.828125,74.90311431884766,76.28150177001953,74.65862274169922,75.4376220703125,76.43611145019531,75.08316802978516,72.49427795410156,72.75155639648438,20,15.789472579956055,4.761904716491699,5.263157844543457,0,0,10,5.263157844543457,31.57894515991211,15.789472579956055,15.789472579956055,10,20,5,103.48104858398438,38654705664,0,22414737408,0
199,1771260733891,4,4,4,4,4,4,4,4,4,4,4,4,4,4,72.4951400756836,74.9240493774414,73.296875,78.828125,74.90311431884766,76.28150177001953,74.65862274169922,75.4376220703125,76.43611145019531,75.08316802978516,72.49427795410156,72.75155639648438,21.052631378173828,15.000000953674316,9.523809432983398,4.761904716491699,0,5,10,4.761904716491699,19.047618865966797,25,15.789472579956055,20,35,14.285715103149414,105.11055755615234,38654705664,0,22488416256,0
200,1771260734091,4,4,4,4,4,4,4,4,4,4,4,4,4,4,72.4951400756836,74.9240493774414,73.296875,78.828125,74.90311431884766,76.28150177001953,74.65862274169922,75.4376220703125,76.43611145019531,75.08316802978516,72.49427795410156,72.75155639648438,30.000001907348633,19.047618865966797,5.263157844543457,0,9.523809432983398,0,15.000000953674316,5.263157844543457,26.3157901763916,30.000001907348633,26.3157901763916,26.3157901763916,30.000001907348633,10,105.11055755615234,38654705664,0,22514745344,0
