Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
204,1771063146193,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,67.078125,70.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,15.000000953674316,25,25,21.052631378173828,25,0,0,0,0,0,0,0,25,34.35367202758789,38654705664,0,20425113600,0
201,1771063146398,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,10.526315689086914,20,23.809524536132813,23.809524536132813,25,5,0,4.761904716491699,0,4.761904716491699,0,0,21.052631378173828,34.35367202758789,38654705664,0,20373749760,0
204,1771063146600,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,16.666667938232422,14.285715103149414,25,21.052631378173828,25,21.052631378173828,4.761904716491699,0,5,0,0,0,0,25,34.35367202758789,38654705664,0,20362870784,0
203,1771063146805,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,10,31.57894515991211,25,31.57894515991211,20,5,9.090909004211426,0,13.636363983154297,0,4.761904716491699,0,23.809524536132813,34.35367202758789,38654705664,0,20414251008,0
200,1771063147008,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,47.619049072265625,42.105262756347656,30.000001907348633,45,5,5,0,0,0,0,0,30.000001907348633,27.224651336669922,38654705664,0,20418609152,0
201,1771063147208,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,10.526315689086914,35,38.095237731933594,40,36.842105865478516,5.263157844543457,0,5,0,0,0,4.761904716491699,42.105262756347656,27.224651336669922,38654705664,0,20418609152,0
200,1771063147410,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,15.000000953674316,40,40,40,33.333335876464844,9.523809432983398,4.761904716491699,4.761904716491699,0,0,0,0,35,27.224651336669922,38654705664,0,20404322304,0
199,1771063147610,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,19.047618865966797,30.000001907348633,35,42.105262756347656,47.36842346191406,10,5,0,4.761904716491699,0,0,0,31.57894515991211,27.224651336669922,38654705664,0,20404682752,0
200,1771063147810,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,10.526315689086914,40,45,30.000001907348633,38.095237731933594,5.263157844543457,5.263157844543457,0,5,4.761904716491699,0,0,40,27.224651336669922,38654705664,0,20404682752,0
204,1771063148010,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,31.57894515991211,30.000001907348633,36.842105865478516,47.36842346191406,45,36.842105865478516,19.047618865966797,19.047618865966797,5,0,0,0,0,25,23.84619903564453,38654705664,0,20404682752,0
201,1771063148214,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.789472579956055,45,15.000000953674316,42.85714340209961,40,10,5.263157844543457,0,0,0,0,0,47.36842346191406,23.84619903564453,38654705664,0,20404682752,0
202,1771063148416,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,33.333335876464844,20,40,33.333335876464844,36.842105865478516,35,15.789472579956055,19.047618865966797,4.761904716491699,0,4.761904716491699,4.761904716491699,0,52.38095474243164,23.84619903564453,38654705664,0,20403093504,0
202,1771063148619,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,15.000000953674316,60.000003814697266,31.57894515991211,23.809524536132813,35,5,0,0,0,0,5,0,35,23.84619903564453,38654705664,0,20403372032,0
203,1771063148822,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,26.3157901763916,15.789472579956055,5,15.000000953674316,10.526315689086914,10,19.047618865966797,10,38.095237731933594,22.72727394104004,25,35,25,15.789472579956055,23.84619903564453,38654705664,0,20405813248,0
202,1771063149025,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,25,19.047618865966797,0,0,4.761904716491699,0,5.263157844543457,4.761904716491699,40,42.105262756347656,38.095237731933594,40,33.333335876464844,4.761904716491699,33.55038833618164,38654705664,0,20401258496,0
199,1771063149228,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,26.3157901763916,25,4.761904716491699,0,0,0,15.000000953674316,15.000000953674316,40,50,31.57894515991211,30.000001907348633,36.842105865478516,5,33.55038833618164,38654705664,0,20402028544,0
204,1771063149428,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,23.809524536132813,15.789472579956055,0,5,0,0,5,0,26.3157901763916,40,40,40,40,0,33.55038833618164,38654705664,0,20402159616,0
204,1771063149633,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,10,0,0,4.761904716491699,4.761904716491699,9.523809432983398,0,42.85714340209961,33.333335876464844,52.38095474243164,35,38.095237731933594,9.090909004211426,33.55038833618164,38654705664,0,20402208768,0
204,1771063149838,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,14.285715103149414,4.545454502105713,0,0,0,5,9.523809432983398,40,31.57894515991211,42.105262756347656,36.842105865478516,26.3157901763916,0,33.55038833618164,38654705664,0,20402257920,0
199,1771063150043,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,25,10,0,4.545454502105713,0,0,5,4.761904716491699,42.105262756347656,52.38095474243164,42.85714340209961,36.3636360168457,23.809524536132813,0,34.658607482910156,38654705664,0,20393934848,0
204,1771063150243,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,15.000000953674316,5,0,0,4.761904716491699,0,0,52.38095474243164,26.3157901763916,15.000000953674316,52.6315803527832,47.36842346191406,9.523809432983398,34.658607482910156,38654705664,0,20393934848,0
200,1771063150448,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.38822174072266,70.12445068359375,68.234375,71.21875,70.60777282714844,72.945068359375,71.88070678710938,69.23574829101563,71.40745544433594,69.08885955810547,68.42000579833984,69.54891967773438,20,10,0,0,0,0,13.636363983154297,4.761904716491699,35,30.000001907348633,40,35,50,0,34.658607482910156,38654705664,0,20393902080,0
202,1771063150649,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.38822174072266,70.12445068359375,68.234375,71.21875,70.60777282714844,72.945068359375,71.88070678710938,69.23574829101563,71.40745544433594,69.08885955810547,68.42000579833984,69.54891967773438,16.666667938232422,10.526315689086914,0,0,0,0,5,5,15.000000953674316,57.894737243652344,30.000001907348633,35,47.36842346191406,5,34.658607482910156,38654705664,0,20393934848,0
203,1771063150852,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.38822174072266,70.12445068359375,68.234375,71.21875,70.60777282714844,72.945068359375,71.88070678710938,69.23574829101563,71.40745544433594,69.08885955810547,68.42000579833984,69.54891967773438,20,14.285715103149414,0,0,0,4.761904716491699,0,0,25,38.095237731933594,30.000001907348633,47.36842346191406,52.38095474243164,5,34.658607482910156,38654705664,0,20394049536,0
203,1771063151055,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.38822174072266,70.12445068359375,68.234375,71.21875,70.60777282714844,72.945068359375,71.88070678710938,69.23574829101563,71.40745544433594,69.08885955810547,68.42000579833984,69.54891967773438,21.052631378173828,10.526315689086914,9.523809432983398,4.761904716491699,4.761904716491699,0,10,4.761904716491699,45,28.571430206298828,47.36842346191406,25,40,5,34.29620361328125,38654705664,0,20385808384,0
201,1771063151259,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.38822174072266,70.12445068359375,68.234375,71.21875,70.60777282714844,72.945068359375,71.88070678710938,69.23574829101563,71.40745544433594,69.08885955810547,68.42000579833984,69.54891967773438,27.272727966308594,15.789472579956055,5,0,0,0,5,5,40,42.105262756347656,47.619049072265625,35,25,5,34.29620361328125,38654705664,0,20385808384,0
201,1771063151461,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.77303314208984,69.61796569824219,68.234375,71.6875,70.13833618164063,71.98873138427734,72.31340026855469,69.58787536621094,71.94178771972656,68.8300552368164,69.26709747314453,70.85276794433594,16.666667938232422,14.285715103149414,0,4.761904716491699,0,0,10,5,55,28.571430206298828,26.3157901763916,42.85714340209961,45,0,34.29620361328125,38654705664,0,20386119680,0
199,1771063151662,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.77303314208984,69.61796569824219,68.234375,71.6875,70.13833618164063,71.98873138427734,72.31340026855469,69.58787536621094,71.94178771972656,68.8300552368164,69.26709747314453,70.85276794433594,25,15.789472579956055,5,0,4.761904716491699,0,5,0,35,36.842105865478516,35,36.842105865478516,35,4.761904716491699,34.29620361328125,38654705664,0,20386185216,0
204,1771063151862,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.77303314208984,69.61796569824219,68.234375,71.6875,70.13833618164063,71.98873138427734,72.31340026855469,69.58787536621094,71.94178771972656,68.8300552368164,69.26709747314453,70.85276794433594,20,10.526315689086914,0,0,0,0,10,9.523809432983398,36.842105865478516,40,45,42.85714340209961,30.000001907348633,0,34.29620361328125,38654705664,0,20386463744,0
201,1771063152066,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.77303314208984,69.61796569824219,68.234375,71.6875,70.13833618164063,71.98873138427734,72.31340026855469,69.58787536621094,71.94178771972656,68.8300552368164,69.26709747314453,70.85276794433594,21.052631378173828,18.18181800842285,0,4.761904716491699,0,0,5,0,25,26.3157901763916,30.000001907348633,11.111111640930176,31.57894515991211,4.761904716491699,34.507301330566406,38654705664,0,20357087232,0
200,1771063152268,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.77303314208984,69.61796569824219,68.234375,71.6875,70.13833618164063,71.98873138427734,72.31340026855469,69.58787536621094,71.94178771972656,68.8300552368164,69.26709747314453,70.85276794433594,20,10.526315689086914,23.809524536132813,15.789472579956055,10.526315689086914,15.000000953674316,5,4.761904716491699,5,5,15.000000953674316,13.636363983154297,9.523809432983398,20,34.507301330566406,38654705664,0,20357988352,0
202,1771063152468,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,71.6875,1.5,40,40,40,40,40,1.5,1.5,20,5.263157844543457,21.052631378173828,20,25,20,0,0,4.761904716491699,5,0,0,0,21.052631378173828,34.507301330566406,38654705664,0,20359168000,0
199,1771063152670,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,71.6875,1.5,40,40,40,40,40,1.5,1.5,16.666667938232422,15.000000953674316,25,25,25,25,5,0,0,4.761904716491699,0,0,0,25,34.507301330566406,38654705664,0,20359446528,0
201,1771063152870,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,71.6875,1.5,40,40,40,40,40,1.5,1.5,25,15.000000953674316,25,25,21.052631378173828,25,5,5,0,0,0,0,0,21.052631378173828,34.133419036865234,38654705664,0,20358922240,0
200,1771063153072,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,71.6875,1.5,40,40,40,40,40,1.5,1.5,20,10,21.052631378173828,25,25,21.052631378173828,5,0,9.523809432983398,0,0,0,0,25,34.133419036865234,38654705664,0,20358938624,0
199,1771063153272,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,71.6875,1.5,40,40,40,40,40,1.5,1.5,16.666667938232422,10.526315689086914,21.052631378173828,16.666667938232422,25,25,9.523809432983398,5,0,0,0,4.761904716491699,0,26.3157901763916,34.133419036865234,38654705664,0,20307001344,0
201,1771063153472,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,71.6875,1.5,40,40,40,40,40,1.5,1.5,20,10,23.809524536132813,30.000001907348633,21.052631378173828,25,0,0,0,10,0,0,0,20,34.133419036865234,38654705664,0,20341063680,0
202,1771063153674,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,71.6875,1.5,40,40,40,40,40,1.5,1.5,15.789472579956055,10.526315689086914,42.105262756347656,35,52.38095474243164,31.57894515991211,5,0,0,4.761904716491699,0,0,0,35,34.133419036865234,38654705664,0,20345700352,0
204,1771063153876,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,71.6875,1.5,40,40,40,40,40,1.5,1.5,20,14.285715103149414,36.842105865478516,45,30.000001907348633,47.619049072265625,5,5,9.523809432983398,0,9.523809432983398,0,0,25,23.255504608154297,38654705664,0,20345815040,0
204,1771063154081,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,71.6875,1.5,40,40,40,40,40,1.5,1.5,30.000001907348633,15.789472579956055,33.333335876464844,35,42.105262756347656,40,14.285715103149414,9.523809432983398,5.263157844543457,0,9.523809432983398,4.761904716491699,4.761904716491699,40,23.255504608154297,38654705664,0,20345815040,0
203,1771063154286,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,71.6875,1.5,40,40,40,40,40,1.5,1.5,25,19.047618865966797,45,40,38.095237731933594,31.57894515991211,5.263157844543457,0,10,18.18181800842285,10,5,9.523809432983398,42.105262756347656,23.255504608154297,38654705664,0,20345815040,0
199,1771063154489,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,71.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10,38.095237731933594,42.85714340209961,35,30.000001907348633,9.523809432983398,4.761904716491699,9.523809432983398,10.526315689086914,0,4.761904716491699,0,33.333335876464844,23.255504608154297,38654705664,0,21193375744,0
200,1771063154689,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,71.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,22.22222328186035,15.000000953674316,47.36842346191406,26.3157901763916,30.000001907348633,40,5.263157844543457,5,10,5,4.761904716491699,0,5,47.36842346191406,23.255504608154297,38654705664,0,21188870144,0
203,1771063154889,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,71.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,30.000001907348633,15.789472579956055,35,36.842105865478516,36.842105865478516,35,10,5,15.000000953674316,25,15.000000953674316,10.526315689086914,10,40,26.860294342041016,38654705664,0,21188870144,0
201,1771063155093,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,71.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,28.571430206298828,15.789472579956055,21.052631378173828,38.095237731933594,35,42.105262756347656,5,0,25,10,5,9.523809432983398,10,40,26.860294342041016,38654705664,0,21188870144,0
201,1771063155295,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,71.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,26.3157901763916,23.809524536132813,30.000001907348633,40,35,47.619049072265625,10.526315689086914,9.523809432983398,10,4.761904716491699,14.285715103149414,5,9.523809432983398,40,26.860294342041016,38654705664,0,21188870144,0
203,1771063155497,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,71.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,25,15.000000953674316,35,52.6315803527832,42.85714340209961,21.052631378173828,9.523809432983398,5,0,0,0,0,0,31.57894515991211,26.860294342041016,38654705664,0,21115486208,0
203,1771063155701,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,71.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,26.3157901763916,15.789472579956055,47.619049072265625,42.85714340209961,36.842105865478516,25,14.285715103149414,9.523809432983398,9.523809432983398,5,0,4.761904716491699,0,42.85714340209961,26.860294342041016,38654705664,0,21114290176,0
199,1771063155904,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,71.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,42.85714340209961,30.000001907348633,45,30.000001907348633,42.85714340209961,45,10.526315689086914,5.263157844543457,15.000000953674316,15.789472579956055,0,0,0,40,38.29621124267578,38654705664,0,21115518976,0
203,1771063156104,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,71.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,42.105262756347656,26.3157901763916,42.105262756347656,30.000001907348633,42.105262756347656,40,20,10,21.052631378173828,18.18181800842285,5,0,4.761904716491699,45,38.29621124267578,38654705664,0,21114601472,0
199,1771063156307,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,71.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,15.000000953674316,10,10.526315689086914,5,14.285715103149414,5,9.523809432983398,38.095237731933594,26.3157901763916,31.57894515991211,20,10.526315689086914,20,38.29621124267578,38654705664,0,21114601472,0
203,1771063156507,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,71.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,35,25,9.523809432983398,5,5,5.263157844543457,20,5.263157844543457,36.842105865478516,40,33.333335876464844,40,50,10,38.29621124267578,38654705664,0,21115863040,0
200,1771063156711,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,71.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,35,21.052631378173828,5.263157844543457,4.761904716491699,4.761904716491699,0,10.526315689086914,9.523809432983398,42.85714340209961,35,40,38.88888931274414,35,20,38.29621124267578,38654705664,0,21115699200,0
200,1771063156912,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,71.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,36.842105865478516,28.571430206298828,10,5,0,5,19.047618865966797,5.263157844543457,31.57894515991211,42.105262756347656,42.105262756347656,45,40,5,38.9661750793457,38654705664,0,21115273216,0
200,1771063157113,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,71.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,36.842105865478516,26.3157901763916,20,10,4.761904716491699,0,20,14.285715103149414,45,38.095237731933594,36.842105865478516,38.095237731933594,35,10.526315689086914,38.9661750793457,38654705664,0,21115518976,0
201,1771063157313,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,71.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,45,30.000001907348633,5,5.263157844543457,10.526315689086914,5,15.789472579956055,10.526315689086914,35,45,38.095237731933594,36.842105865478516,42.105262756347656,15.000000953674316,38.9661750793457,38654705664,0,21115518976,0
200,1771063157515,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.4499282836914,71.38724517822266,69.15625,72.375,70.9227294921875,72.69470977783203,72.719482421875,70.19983673095703,72.21102142333984,70.34355926513672,69.63102722167969,70.97956085205078,31.57894515991211,25,15.000000953674316,0,14.285715103149414,9.523809432983398,10,10,35,36.842105865478516,35,42.85714340209961,33.333335876464844,19.047618865966797,38.9661750793457,38654705664,0,21115633664,0
200,1771063157716,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.4499282836914,71.38724517822266,69.15625,72.375,70.9227294921875,72.69470977783203,72.719482421875,70.19983673095703,72.21102142333984,70.34355926513672,69.63102722167969,70.97956085205078,35,26.3157901763916,5,19.047618865966797,5,0,15.789472579956055,5.263157844543457,36.842105865478516,31.57894515991211,50,42.105262756347656,36.842105865478516,10.526315689086914,38.9661750793457,38654705664,0,21115453440,0
201,1771063157916,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.4499282836914,71.38724517822266,69.15625,72.375,70.9227294921875,72.69470977783203,72.719482421875,70.19983673095703,72.21102142333984,70.34355926513672,69.63102722167969,70.97956085205078,36.842105865478516,25,5,0,5,0,19.047618865966797,10,40,35,30.000001907348633,36.842105865478516,50,5,40.673919677734375,38654705664,0,21115453440,0
200,1771063158117,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.4499282836914,71.38724517822266,69.15625,72.375,70.9227294921875,72.69470977783203,72.719482421875,70.19983673095703,72.21102142333984,70.34355926513672,69.63102722167969,70.97956085205078,35,21.052631378173828,10,0,0,5,5.263157844543457,9.523809432983398,40,42.105262756347656,33.333335876464844,42.85714340209961,35,14.285715103149414,40.673919677734375,38654705664,0,21115453440,0
201,1771063158318,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.4499282836914,71.38724517822266,69.15625,72.375,70.9227294921875,72.69470977783203,72.719482421875,70.19983673095703,72.21102142333984,70.34355926513672,69.63102722167969,70.97956085205078,21.052631378173828,15.000000953674316,0,0,0,0,10,5,40,52.38095474243164,28.571430206298828,26.3157901763916,45,0,40.673919677734375,38654705664,0,21115453440,0
202,1771063158519,4,4,4,4,4,4,4,4,4,4,4,4,4,4,70.15925598144531,72.04885864257813,69.609375,73.296875,71.54641723632813,73.24752044677734,73.5562744140625,70.73703002929688,72.744140625,70.94129180908203,70.4955062866211,72.04444122314453,30.000001907348633,21.052631378173828,15.000000953674316,9.523809432983398,5,4.761904716491699,10.526315689086914,5,42.105262756347656,45,31.57894515991211,38.095237731933594,36.842105865478516,5,40.673919677734375,38654705664,0,21516877824,0
200,1771063158722,4,4,4,4,4,4,4,4,4,4,4,4,4,4,70.15925598144531,72.04885864257813,69.609375,73.296875,71.54641723632813,73.24752044677734,73.5562744140625,70.73703002929688,72.744140625,70.94129180908203,70.4955062866211,72.04444122314453,26.3157901763916,20,5,0,4.761904716491699,4.761904716491699,13.636363983154297,5,33.333335876464844,36.842105865478516,38.095237731933594,40,35,9.523809432983398,40.673919677734375,38654705664,0,21519466496,0
199,1771063158922,4,4,4,4,4,4,4,4,4,4,4,4,4,4,70.15925598144531,72.04885864257813,69.609375,73.296875,71.54641723632813,73.24752044677734,73.5562744140625,70.73703002929688,72.744140625,70.94129180908203,70.4955062866211,72.04444122314453,45,30.000001907348633,0,0,0,0,11.111111640930176,10,33.333335876464844,23.809524536132813,31.57894515991211,31.57894515991211,30.000001907348633,0,45.00061798095703,38654705664,0,21508587520,0
200,1771063159122,4,4,4,4,4,4,4,4,4,4,4,4,4,4,70.15925598144531,72.04885864257813,69.609375,73.296875,71.54641723632813,73.24752044677734,73.5562744140625,70.73703002929688,72.744140625,70.94129180908203,70.4955062866211,72.04444122314453,36.842105865478516,26.3157901763916,4.761904716491699,0,0,0,19.047618865966797,15.000000953674316,30.000001907348633,20,27.77777862548828,30.000001907348633,26.3157901763916,0,45.00061798095703,38654705664,0,21508587520,0
202,1771063159323,4,4,4,4,4,4,4,4,4,4,4,4,4,4,70.15925598144531,72.04885864257813,69.609375,73.296875,71.54641723632813,73.24752044677734,73.5562744140625,70.73703002929688,72.744140625,70.94129180908203,70.4955062866211,72.04444122314453,25,15.000000953674316,4.761904716491699,0,0,0,5,10,20,16.666667938232422,30.000001907348633,15.789472579956055,25,4.761904716491699,45.00061798095703,38654705664,0,21508587520,0
204,1771063159526,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.71149444580078,70.08428955078125,69.84375,73.296875,70.2999496459961,71.82612609863281,71.5791015625,69.70684814453125,71.7105484008789,69.45143127441406,68.8156509399414,69.70438385009766,21.052631378173828,10,0,9.090909004211426,0,0,0,0,20,23.809524536132813,33.333335876464844,25,20,4.761904716491699,45.00061798095703,38654705664,0,21508161536,0
203,1771063159731,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.71149444580078,70.08428955078125,69.84375,73.296875,70.2999496459961,71.82612609863281,71.5791015625,69.70684814453125,71.7105484008789,69.45143127441406,68.8156509399414,69.70438385009766,20,10,14.285715103149414,10.526315689086914,9.523809432983398,5,4.761904716491699,0,15.000000953674316,15.000000953674316,15.000000953674316,14.285715103149414,10,15.000000953674316,45.00061798095703,38654705664,0,21507751936,0
204,1771063159934,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.71149444580078,70.08428955078125,69.84375,73.296875,70.2999496459961,71.82612609863281,71.5791015625,69.70684814453125,71.7105484008789,69.45143127441406,68.8156509399414,69.70438385009766,40,30.000001907348633,30.000001907348633,25,25,25,10.526315689086914,9.523809432983398,0,0,0,0,0,25,38.213905334472656,38654705664,0,21171437568,0
200,1771063160139,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.71149444580078,70.08428955078125,69.84375,73.296875,70.2999496459961,71.82612609863281,71.5791015625,69.70684814453125,71.7105484008789,69.45143127441406,68.8156509399414,69.70438385009766,40,20,21.052631378173828,30.000001907348633,30.000001907348633,30.000001907348633,14.285715103149414,10,5,0,0,0,0,30.000001907348633,38.213905334472656,38654705664,0,21097644032,0
204,1771063160339,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.71149444580078,70.08428955078125,69.84375,73.296875,70.2999496459961,71.82612609863281,71.5791015625,69.70684814453125,71.7105484008789,69.45143127441406,68.8156509399414,69.70438385009766,30.000001907348633,15.789472579956055,30.000001907348633,25,25,25,10,0,4.761904716491699,0,0,0,4.761904716491699,21.052631378173828,38.213905334472656,38654705664,0,21101903872,0
201,1771063160544,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.84375,73.296875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,15.000000953674316,33.333335876464844,33.333335876464844,40,40,0,4.761904716491699,0,4.761904716491699,0,0,4.761904716491699,40,38.213905334472656,38654705664,0,21295792128,0
204,1771063160745,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.84375,73.296875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,30.000001907348633,19.047618865966797,36.842105865478516,38.88888931274414,45,30.000001907348633,14.285715103149414,9.523809432983398,9.523809432983398,10,9.523809432983398,0,0,35,38.213905334472656,38654705664,0,21299625984,0
203,1771063160950,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.84375,73.296875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,15.000000953674316,55,38.095237731933594,31.57894515991211,20,5,0,5.263157844543457,0,5,0,0,40,24.351882934570313,38654705664,0,21299625984,0
